Llave,Llave2,Nombre_linea,Fecha_aprobacion,Antiguedad_meses,Nombre_fondo,Valor_financiacion,Cuotas,Tipo_interes,Cuotas_vencidas,Cuotas_por_vencer,Y_continua,Y_categorica
100190764_202434,100190764_202434_56627,ESTUDIA YA-ROMBO 2.0,2024-08-05,15,BOGOTA,1854382,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100191209_202434,100191209_202434_56574,ESTUDIA YA-ROMBO 2.0,2024-08-20,14,BOGOTA,1778072,6,Cap. Fijo-Int. vencido,6,0,1.0,Alto
100177013_202420,100177013_202420_55808,ESTUDIA YA-ROMBO 2.0,2024-08-15,14,CONVENIO SENA BOGOTA,2392240,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100192570_202444,100192570_202444_58233,ESTUDIA YA-ROMBO 2.0,2024-09-15,13,BOGOTA,3367759,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100156968_202420,100156968_202420_56336,ESTUDIA YA-ROMBO 2.0,2024-08-05,15,BOGOTA,4269380,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100182298_202454,100182298_202454_58679,ESTUDIA YA-ROMBO 2.0,2024-09-15,13,CONVENIO EDUCITY - DAVID MANUEL POSADA ORTIZ,3809623,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100175158_202416,100175158_202416_57030,ESTUDIA YA-ROMBO 2.0,2024-09-05,14,CONVENIO ALMA MATTER,408051,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100190720_202444,100190720_202444_56259,ESTUDIA YA-ROMBO 2.0,2024-08-20,14,BOGOTA,3545010,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100141037_202434,100141037_202434_55420,ESTUDIA YA-ROMBO 2.0,2024-07-20,15,BOGOTA,1736932,6,Cap. Fijo-Int. vencido,6,0,1.0,Alto
100144446_202420,100144446_202420_55444,ESTUDIA YA-ROMBO 2.0,2024-08-15,14,CONVENIO SENA BOGOTA,2100866,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100172700_202420,100172700_202420_56452,REFINANCIACIÓN ESTUDIA YA,2024-07-31,15,BOGOTA,6570594,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100152905_202444,100152905_202444_58671,ESTUDIA YA-ROMBO 2.0,2024-09-05,14,BOGOTA,2633300,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100190895_202434,100190895_202434_57113,ESTUDIA YA-ROMBO 2.0,2024-08-15,14,CONVENIO FUNDECRED,2296530,6,Cap. Fijo-Int. vencido,6,0,1.0,Alto
100023165_202454,100023165_202454_57130,ESTUDIA YA-ROMBO 2.0,2024-09-05,14,BOGOTA,3118990,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100060838_202420,100060838_202420_56109,ESTUDIA YA-ROMBO 2.0,2024-08-20,14,BOGOTA,2134690,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100116205_202434,100116205_202434_56592,ESTUDIA YA-ROMBO 2.0,2024-08-20,14,BOGOTA,2550595,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100114791_202434,100114791_202434_57768,ESTUDIA YA-ROMBO 2.0,2024-09-20,13,CONVENIO POLITECNICO LA SALLE,2175089,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100178719_202444,100178719_202444_58445,ESTUDIA YA-ROMBO 2.0,2024-09-05,14,BOGOTA,4304655,12,Cap. Fijo-Int. vencido,1,0,0.08,Bajo
100156062_202434,100156062_202434_56812,ESTUDIA YA-ROMBO 2.0,2024-08-20,14,BOGOTA,2098165,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100191058_202434,100191058_202434_56493,ESTUDIA YA-ROMBO 2.0,2024-08-20,14,BOGOTA,2198694,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100191939_202416,100191939_202416_57479,ESTUDIA YA-ROMBO 2.0,2024-08-20,14,BOGOTA,1901338,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100191870_202444,100191870_202444_57368,ESTUDIA YA-ROMBO 2.0,2024-08-20,14,CONVENIO INESUP,3545010,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100177184_202443,100177184_202443_55542,ESTUDIA YA-ROMBO 2.0,2024-08-05,15,CONVENIO CIADET,2251471,12,Cap. Fijo-Int. vencido,5,0,0.42,Alto
100193970_202444,100193970_202444_58821,ESTUDIA YA-ROMBO 2.0,2024-10-05,13,CONVENIO EDUCITY - DAVID MANUEL POSADA ORTIZ,3545010,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100139130_202434,100139130_202434_57364,ESTUDIA YA-ROMBO 2.0,2024-08-15,14,BOGOTA,2389265,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100189998_202416,100189998_202416_58907,ESTUDIA YA-ROMBO 2.0,2024-09-20,13,BOGOTA,1452811,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100179524_202444,100179524_202444_58315,ESTUDIA YA-ROMBO 2.0,2024-09-05,14,BOGOTA,2633300,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100176396_202434,100176396_202434_58883,ESTUDIA YA-ROMBO 2.0,2024-09-20,13,CONVENIO SENA NACIONAL,2550850,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100190740_202434,100190740_202434_56408,ESTUDIA YA-ROMBO 2.0,2024-08-15,14,BOGOTA,1776500,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100122018_202444,100122018_202444_58120,ESTUDIA YA-ROMBO 2.0,2024-09-05,14,CONVENIO PROFIN,1922309,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100193612_202420,100193612_202420_58394,ESTUDIA YA-ROMBO 2.0,2024-09-15,13,BOGOTA,1592560,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100158942_202434,100158942_202434_58327,ESTUDIA YA-ROMBO 2.0,2024-09-20,13,CONVENIO FUNDACIÓN YANAPAX,2641736,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100112568_202417,100112568_202417_58753,ESTUDIA YA-ROMBO 2.0,2024-09-05,14,BOGOTA,1901338,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100176482_202434,100176482_202434_57486,ESTUDIA YA-ROMBO 2.0,2024-08-20,14,CONVENIO INNOVACIÓN EDUCATIVA ONLINE SAS,1640436,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100174382_202434,100174382_202434_55989,ESTUDIA YA-ROMBO 2.0,2024-08-15,14,CONVENIO FUNDACIÓN YANAPAX,1929925,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100133026_202434,100133026_202434_55377,ESTUDIA YA-ROMBO 2.0,2024-08-05,15,CONVENIO SENA BOGOTA,2079383,6,Cap. Fijo-Int. vencido,4,0,0.67,Alto
100189740_202434,100189740_202434_55418,ESTUDIA YA-ROMBO 2.0,2024-07-20,15,CONVENIO SENA NACIONAL,1949692,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100183129_202434,100183129_202434_57533,ESTUDIA YA-ROMBO 2.0,2024-09-05,14,CONVENIO CORP. DE ENSEÑANZA Y FORMACION PARA EL TRABAJO Y DESARROLLO HUMANO,1587900,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100142080_202434,100142080_202434_55673,ESTUDIA YA-ROMBO 2.0,2024-08-05,15,BOGOTA,2266695,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100189733_202434,100189733_202434_55362,ESTUDIA YA-ROMBO 2.0,2024-08-15,14,BOGOTA,1870000,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100124067_202434,100124067_202434_57496,ESTUDIA YA-ROMBO 2.0,2024-08-20,14,CONVENIO SENA BOGOTA,1190925,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100141391_202434,100141391_202434_57727,ESTUDIA YA-ROMBO 2.0,2024-09-20,13,BOGOTA,2040476,12,Cap. Fijo-Int. vencido,1,0,0.08,Bajo
100192553_202407,100192553_202407_58019,ESTUDIA YA-ROMBO 2.0,2024-09-20,13,BOGOTA,2348414,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100168257_202420,100168257_202420_56619,ESTUDIA YA-ROMBO 2.0,2024-08-15,14,BOGOTA,3005600,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100181430_202445,100181430_202445_61510,ESTUDIA YA-ROMBO 2.0,2024-11-15,11,CONVENIO FUNDACIÓN YANAPAX,2321239,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100043535_202445,100043535_202445_60479,ESTUDIA YA-ROMBO 2.0,2024-11-15,11,BOGOTA,2782815,12,Cap. Fijo-Int. vencido,2,2,0.2,Bajo
100184332_202445,100184332_202445_61155,ESTUDIA YA-ROMBO 2.0,2024-11-15,11,CONVENIO SENA NACIONAL,2341461,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100166966_202417,100166966_202417_60401,ESTUDIA YA-ROMBO 2.0,2024-10-15,12,CONVENIO SENA NACIONAL,2045576,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100192803_202417,100192803_202417_59354,ESTUDIA YA-ROMBO 2.0,2024-10-15,12,BOGOTA,1867900,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100175179_202408,100175179_202408_60014,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,BOGOTA,2286659,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100197657_202455,100197657_202455_61853,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,CONVENIO PROFIN,3598333,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100176375_202445,100176375_202445_61351,ESTUDIA YA-ROMBO 2.0,2024-11-20,11,BOGOTA,2633300,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100106143_202417,100106143_202417_61309,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,CONVENIO ESTRATEGIA CREASUEÑOS SAS,2186209,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100155902_202455,100155902_202455_59245,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,BOGOTA,3341775,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100196709_202445,100196709_202445_60454,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,CONVENIO FUNDECRED,1974975,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100109835_202417,100109835_202417_59516,ESTUDIA YA-ROMBO 2.0,2024-10-15,12,BOGOTA,2682175,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100175229_202417,100175229_202417_59248,ESTUDIA YA-ROMBO 2.0,2024-10-15,12,CONVENIO CIES,2190747,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100154908_202417,100154908_202417_60385,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,CONVENIO FUNDECRED,2190747,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100149660_202417,100149660_202417_59621,ESTUDIA YA-ROMBO 2.0,2024-10-05,13,BOGOTA,2301273,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100116384_202417,100116384_202417_60127,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,BOGOTA,2306050,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100092714_202417,100092714_202417_59370,ESTUDIA YA-ROMBO 2.0,2024-10-05,13,BOGOTA,2556970,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100136725_202434,100136725_202434_58652,ESTUDIA YA-ROMBO 2.0,2024-09-20,13,CONVENIO SENA NACIONAL,2671639,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100125393_202417,100125393_202417_61793,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,CONVENIO SENA BOGOTA,2266121,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100195730_202417,100195730_202417_59678,ESTUDIA YA-ROMBO 2.0,2024-10-05,13,CONVENIO SENA NACIONAL,1919856,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100198428_202455,100198428_202455_61815,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,BOGOTA,3598333,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100109967_202417,100109967_202417_60475,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,BOGOTA,2413957,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100191566_202417,100191566_202417_59576,ESTUDIA YA-ROMBO 2.0,2024-10-15,12,BOGOTA,1867900,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100111162_202417,100111162_202417_61852,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,BOGOTA,2399422,12,Cap. Fijo-Int. vencido,2,1,0.18,Bajo
100194792_202435,100194792_202435_59128,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,CONVENIO SKALAPP,1870000,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100154681_202417,100154681_202417_60847,ESTUDIA YA-ROMBO 2.0,2024-11-15,11,CONVENIO FUNDACION PARA EL CRECIMIENTO DE PROFESIONALES COLOMBIANOS,2198354,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100167955_202444,100167955_202444_59214,ESTUDIA YA-ROMBO 2.0,2024-10-05,13,CONVENIO SKALAPP,3948937,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100197649_202435,100197649_202435_61357,ESTUDIA YA-ROMBO 2.0,2024-11-20,11,BOGOTA,1467758,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100197175_202455,100197175_202455_61208,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,CONVENIO FUNDACIÓN YANAPAX,3619142,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100114121_202417,100114121_202417_59584,ESTUDIA YA-ROMBO 2.0,2024-10-05,13,CONVENIO SENA BOGOTA,2266121,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100137720_202417,100137720_202417_61298,ESTUDIA YA-ROMBO 2.0,2024-11-20,11,BOGOTA,2399422,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100183568_202417,100183568_202417_60887,ESTUDIA YA-ROMBO 2.0,2024-11-20,11,CONVENIO SENA NACIONAL,1837856,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100193727_202510,100193727_202510_58969,ESTUDIA YA-ROMBO 2.0,2024-09-20,13,CONVENIO SENA BOGOTA,2531018,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100197363_202435,100197363_202435_61144,ESTUDIA YA-ROMBO 2.0,2024-11-15,11,BOGOTA,1587303,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100194987_202455,100194987_202455_59809,ESTUDIA YA-ROMBO 2.0,2024-10-05,13,CONVENIO FUNDACIÓN YANAPAX,3619142,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100186744_202445,100186744_202445_60875,ESTUDIA YA-ROMBO 2.0,2024-11-20,11,BOGOTA,2443410,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100195791_202435,100195791_202435_59788,ESTUDIA YA-ROMBO 2.0,2024-10-05,13,CONVENIO EDUCATECH SAS,1640436,12,Cap. Fijo-Int. vencido,3,0,0.25,Medio
100194982_202435,100194982_202435_60826,ESTUDIA YA-ROMBO 2.0,2024-11-20,11,CONVENIO SENA NACIONAL,1467758,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100197340_202435,100197340_202435_61245,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,CONVENIO FUNDECRED,2019600,6,Cap. Fijo-Int. vencido,1,0,0.17,Bajo
100049618_202408,100049618_202408_59965,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,BOGOTA,2286659,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100151907_202455,100151907_202455_59704,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,CONVENIO EDUCATECH SAS,3341775,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100146427_202455,100146427_202455_59659,ESTUDIA YA-ROMBO 2.0,2024-10-05,13,BOGOTA,3341775,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100176430_202417,100176430_202417_59769,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,CONVENIO SENA BOGOTA,1844840,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100098259_202455,100098259_202455_59854,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,BOGOTA,3341775,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100164641_202455,100164641_202455_60640,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,BOGOTA,4397853,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100161669_202434,100161669_202434_59813,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,CONVENIO FUNDACIÓN YANAPAX,2247418,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100108543_202417,100108543_202417_59665,ESTUDIA YA-ROMBO 2.0,2024-10-15,12,CONVENIO SENA NACIONAL,2040051,6,Cap. Fijo-Int. vencido,5,0,0.83,Alto
100195805_202435,100195805_202435_59777,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,CONVENIO SENA NACIONAL,1629923,6,Cap. Fijo-Int. vencido,5,0,0.83,Alto
100195204_202531,100195204_202531_59469,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,BOGOTA,2198694,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100150651_202455,100150651_202455_61003,ESTUDIA YA-ROMBO 2.0,2024-11-15,11,CONVENIO EDUCITY - DAVID MANUEL POSADA ORTIZ,3341775,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100152862_202417,100152862_202417_59760,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,CONVENIO SENA BOGOTA,1415343,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100194506_202417,100194506_202417_58998,ESTUDIA YA-ROMBO 2.0,2024-10-05,13,BOGOTA,1901338,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100175630_202455,100175630_202455_61037,ESTUDIA YA-ROMBO 2.0,2024-11-15,11,CONVENIO FUNDACIÓN YANAPAX,3809623,12,Cap. Fijo-Int. vencido,0,2,0.0,Bajo
100196968_202455,100196968_202455_60769,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,BOGOTA,3809623,12,Cap. Fijo-Int. vencido,2,1,0.18,Bajo
100142531_202417,100142531_202417_59440,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,CONVENIO SENA BOGOTA,1887124,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100140959_202455,100140959_202455_59509,ESTUDIA YA-ROMBO 2.0,2024-10-15,12,CONVENIO FUNDACIÓN YANAPAX,3809623,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100082928_202417,100082928_202417_59264,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,BOGOTA,2399422,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100163087_202455,100163087_202455_61092,ESTUDIA YA-ROMBO 2.0,2024-11-20,11,BOGOTA,3341775,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100173215_202445,100173215_202445_61253,ESTUDIA YA-ROMBO 2.0,2024-11-15,11,BOGOTA,2633300,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100195197_202445,100195197_202445_59293,ESTUDIA YA-ROMBO 2.0,2024-10-15,12,CONVENIO SENA NACIONAL,1996120,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100151000_202417,100151000_202417_59307,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,BOGOTA,2150840,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100041860_202445,100041860_202445_60466,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,BOGOTA,1843310,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100110045_202417,100110045_202417_59534,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,BOGOTA,2413957,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100177093_202445,100177093_202445_60041,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,BOGOTA,2633300,12,Cap. Fijo-Int. vencido,6,1,0.55,Alto
100145086_202455,100145086_202455_60437,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,CONVENIO FUNDACIÓN YANAPAX,3809623,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100145053_202445,100145053_202445_59566,ESTUDIA YA-ROMBO 2.0,2024-10-05,13,BOGOTA,3127205,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100196314_202417,100196314_202417_60087,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,BOGOTA,1867900,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100100119_202408,100100119_202408_61792,ESTUDIA YA-ROMBO 2.0,2024-11-15,11,BOGOTA,2286659,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100192420_202445,100192420_202445_61993,ESTUDIA YA-ROMBO 2.0,2024-12-05,11,CONVENIO FUNDECRED,1974975,6,Cap. Fijo-Int. vencido,3,0,0.5,Alto
100187223_202417,100187223_202417_60624,ESTUDIA YA-ROMBO 2.0,2024-11-15,11,CONVENIO SENA NACIONAL,1959037,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100189141_202408,100189141_202408_59127,ESTUDIA YA-ROMBO 2.0,2024-10-05,13,BOGOTA,2286659,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100148782_202417,100148782_202417_59408,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,CONVENIO SENA NACIONAL,1959012,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100196184_202408,100196184_202408_60607,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,BOGOTA,3852051,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100151919_202417,100151919_202417_61305,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,CONVENIO SENA BOGOTA,2045576,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100196716_202455,100196716_202455_61771,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,BOGOTA,3598333,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100196987_202531,100196987_202531_60733,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,BOGOTA,2082865,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100163411_202417,100163411_202417_59876,ESTUDIA YA-ROMBO 2.0,2024-10-05,13,CONVENIO SENA BOGOTA,2045576,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100197940_202455,100197940_202455_61834,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,CONVENIO ALMA MATTER,2669000,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100133863_202417,100133863_202417_61238,ESTUDIA YA-ROMBO 2.0,2024-11-20,11,CONVENIO CENTRO DE ESTUDIOS SUPERIORES,2173620,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100160004_202417,100160004_202417_60604,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,BOGOTA,2301273,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100197730_202417,100197730_202417_61427,ESTUDIA YA-ROMBO 2.0,2024-11-15,11,BOGOTA,1782115,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100180841_202444,100180841_202444_58567,ESTUDIA YA-ROMBO 2.0,2024-09-20,13,CONVENIO INESUP,4811085,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100197601_202435,100197601_202435_61384,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,CONVENIO CORPORACION DE ESTUDIOS SUPERIORES DE SALUD LAS AMERICAS - CESA,1589500,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100188300_202408,100188300_202408_61002,ESTUDIA YA-ROMBO 2.0,2024-11-20,11,BOGOTA,2286659,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100179697_202434,100179697_202434_59645,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,CONVENIO SENA NACIONAL,1814743,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100195250_202455,100195250_202455_60367,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,BOGOTA,3809623,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100109543_202455,100109543_202455_61029,ESTUDIA YA-ROMBO 2.0,2024-11-15,11,BOGOTA,3341775,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100088854_202417,100088854_202417_60642,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,CONVENIO SENA NACIONAL,1959012,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100188216_202445,100188216_202445_61091,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,BOGOTA,1974975,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100104640_202417,100104640_202417_61121,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,BOGOTA,2301273,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100174780_202455,100174780_202455_61031,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,CONVENIO FUNDACIÓN YANAPAX,3809623,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100062661_202445,100062661_202445_61588,ESTUDIA YA-ROMBO 2.0,2024-11-20,11,BOGOTA,1974975,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100197075_202445,100197075_202445_60904,ESTUDIA YA-ROMBO 2.0,2024-11-15,11,BOGOTA,1974975,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100197823_202455,100197823_202455_61393,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,BOGOTA,3809623,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100183536_202445,100183536_202445_60230,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,CONVENIO SENA NACIONAL,2272394,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100156719_202417,100156719_202417_60881,ESTUDIA YA-ROMBO 2.0,2024-11-15,11,CONVENIO SENA NACIONAL,2045576,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100197138_202417,100197138_202417_60924,ESTUDIA YA-ROMBO 2.0,2024-11-20,11,CONVENIO SENA NACIONAL,1944398,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100196812_202445,100196812_202445_60747,ESTUDIA YA-ROMBO 2.0,2024-11-05,12,BOGOTA,1974975,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100198914_202511,100198914_202511_62317,ESTUDIA YA-ROMBO 2.0,2024-11-15,11,BOGOTA,2081210,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100198706_202531,100198706_202531_62231,ESTUDIA YA-ROMBO 2.0,2024-11-15,11,BOGOTA,2066877,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100167357_202417,100167357_202417_60198,ESTUDIA YA-ROMBO 2.0,2024-10-15,12,CONVENIO SENA NACIONAL,1919832,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100108711_202417,100108711_202417_60478,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,CONVENIO SENA NACIONAL,2160054,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100090637_202417,100090637_202417_61077,ESTUDIA YA-ROMBO 2.0,2024-11-20,11,BOGOTA,2556970,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100068996_202417,100068996_202417_59569,ESTUDIA YA-ROMBO 2.0,2024-10-15,12,BOGOTA,2399422,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
